0	family_id	parent_fam_id
Gene::84152	694	NA
Gene::84153	NA	NA
Gene::84154	NA	NA
Gene::84159	418	NA
Gene::8416	404	NA
Gene::84162	NA	NA
Gene::84163	64	26
Gene::84163	64	1415
Gene::84164	1916	NA
Gene::84166	666	NA
Gene::84167	NA	NA
Gene::84168	1691	1690
Gene::8417	818	1124
Gene::84171	1404	NA
Gene::84172	726	NA
Gene::84173	725	NA
Gene::84173	1813	NA
Gene::84174	741	NA
Gene::84179	NA	NA
Gene::84181	532	NA
Gene::84181	1190	NA
Gene::84182	NA	NA
Gene::84186	74	26
Gene::84187	1691	1690
Gene::84188	743	NA
Gene::84189	1828	NA
Gene::8419	613	607
Gene::84190	2066	1400
Gene::84191	NA	NA
Gene::84193	1399	3349
Gene::84193	3368	3370
Gene::84196	366	996
Gene::84197	NA	NA
Gene::842	694	NA
Gene::842	468	NA
Gene::842	1341	NA
Gene::842	959	NA
Gene::84203	1883	NA
Gene::84206	58	26
Gene::84206	3805	NA
Gene::84210	3601	403
Gene::84215	532	NA
Gene::84215	28	26
Gene::84216	NA	NA
Gene::84217	87	26
Gene::84218	NA	NA
Gene::84219	1395	1396
Gene::84219	362	NA
Gene::84220	769	NA
Gene::84220	2293	NA
Gene::84221	NA	NA
Gene::84223	NA	NA
Gene::84224	662	NA
Gene::84225	87	26
Gene::84226	NA	NA
Gene::84229	981	NA
Gene::84229	1491	NA
Gene::84230	1158	294
Gene::84230	1158	278
Gene::84231	2139	26
Gene::84231	1056	NA
Gene::84231	58	26
Gene::84231	362	NA
Gene::84232	NA	NA
Gene::84233	645	NA
Gene::84236	926	NA
Gene::84239	1213	414
Gene::8424	NA	NA
Gene::84240	694	NA
Gene::84240	74	26
Gene::84243	76	26
Gene::84245	NA	NA
Gene::84246	1061	NA
Gene::84247	NA	NA
Gene::84248	1348	NA
Gene::84249	1948	1945
Gene::84249	682	NA
Gene::8425	628	NA
Gene::84250	NA	NA
Gene::84251	1691	1690
Gene::84253	NA	NA
Gene::84254	NA	NA
Gene::84255	2189	752
Gene::84256	26	NA
Gene::84256	3468	1415
Gene::84258	765	823
Gene::84259	NA	NA
Gene::84260	NA	NA
Gene::84261	559	557
Gene::84261	362	NA
Gene::84262	NA	NA
Gene::84263	743	NA
Gene::84263	3686	NA
Gene::84264	1614	1613
Gene::84265	726	NA
Gene::84266	401	NA
Gene::84267	NA	NA
Gene::84268	NA	NA
Gene::84269	489	NA
Gene::8427	28	26
Gene::8427	3480	NA
Gene::84270	NA	NA
Gene::84271	725	NA
Gene::84272	105	1144
Gene::84273	NA	NA
Gene::84274	2063	1400
Gene::84274	3372	3350
Gene::84275	2176	752
Gene::84276	2117	NA
Gene::84277	584	582
Gene::84279	NA	NA
Gene::8428	1371	NA
Gene::8428	3774	3772
Gene::84280	861	NA
Gene::84281	NA	NA
Gene::84282	58	26
Gene::84283	NA	NA
Gene::84284	NA	NA
Gene::84285	NA	NA
Gene::84286	NA	NA
Gene::84287	76	26
Gene::84288	NA	NA
Gene::84289	88	26
Gene::84290	863	NA
Gene::84292	1516	1518
Gene::84292	1510	1518
Gene::84292	362	NA
Gene::84293	NA	NA
Gene::84294	1484	1729
Gene::84294	3424	NA
Gene::84295	88	26
Gene::84296	931	1999
Gene::84298	NA	NA
Gene::84299	NA	NA
Gene::843	468	NA
Gene::843	1019	NA
Gene::843	1342	NA
Gene::84300	2290	NA
Gene::84300	645	NA
Gene::84301	2098	NA
Gene::84302	NA	NA
Gene::84303	489	NA
Gene::84303	694	NA
Gene::84303	1616	1683
Gene::84304	667	NA
Gene::84305	NA	NA
Gene::84306	NA	NA
Gene::84307	28	26
Gene::84307	42	1411
Gene::84309	667	NA
Gene::8431	2068	71
Gene::84310	NA	NA
Gene::84311	1994	646
Gene::84311	646	1054
Gene::84312	NA	NA
Gene::84313	1117	1111
Gene::84314	NA	NA
Gene::84315	NA	NA
Gene::84316	1505	1506
Gene::84316	660	NA
Gene::84317	NA	NA
Gene::84318	NA	NA
Gene::84319	NA	NA
Gene::84320	403	NA
Gene::84320	1691	1690
Gene::84321	770	1348
Gene::84321	362	NA
Gene::84324	1348	NA
Gene::84326	NA	NA
Gene::84327	64	26
Gene::84327	64	1415
Gene::84327	1835	1838
Gene::84328	NA	NA
Gene::84329	254	178
Gene::8433	NA	NA
Gene::84330	28	26
Gene::84331	NA	NA
Gene::84332	NA	NA
Gene::84333	61	NA
Gene::84333	58	26
Gene::84334	NA	NA
Gene::84335	1332	NA
Gene::84336	NA	NA
Gene::84337	NA	NA
Gene::8434	NA	NA
Gene::84340	3571	3565
Gene::84342	493	NA
Gene::84343	1038	NA
Gene::8435	1036	NA
Gene::8436	NA	NA
Gene::84364	395	NA
Gene::84365	725	NA
Gene::84366	NA	NA
Gene::8437	830	823
Gene::8437	682	NA
Gene::84376	2012	NA
Gene::84376	3500	3499
Gene::8438	1190	NA
Gene::8439	1230	NA
Gene::8439	1146	NA
Gene::8439	362	NA
Gene::844	692	NA
Gene::8440	741	NA
Gene::84417	NA	NA
Gene::84418	NA	NA
Gene::84419	NA	NA
Gene::8443	NA	NA
Gene::84432	542	NA
Gene::84432	2243	NA
Gene::84433	1405	NA
Gene::84433	904	NA
Gene::84433	1220	NA
Gene::84433	959	NA
Gene::84435	911	790
Gene::84436	28	26
Gene::84436	3480	NA
Gene::84437	532	NA
Gene::84439	1404	NA
Gene::8444	3521	3421
Gene::84440	1623	NA
Gene::84440	863	NA
Gene::84440	1691	1690
Gene::84441	NA	NA
Gene::84443	1220	NA
Gene::84443	1293	NA
Gene::84444	2056	2058
Gene::84444	487	3529
Gene::84444	487	484
Gene::84445	1314	NA
Gene::84446	2135	2133
Gene::84447	58	26
Gene::84447	1691	1690
Gene::84448	1691	1690
Gene::84448	1218	26
Gene::84449	28	26
Gene::84449	3480	NA
Gene::8445	3521	3421
Gene::84450	28	26
Gene::84451	NA	NA
Gene::84455	863	NA
Gene::84456	760	NA
Gene::84456	1263	NA
Gene::84456	1261	26
Gene::84457	555	NA
Gene::84458	3466	1415
Gene::8446	896	711
Gene::84460	84	26
Gene::84461	NA	NA
Gene::84464	861	NA
Gene::84464	548	NA
Gene::84464	3344	3728
Gene::84465	NA	NA
Gene::84466	1253	NA
Gene::84467	1888	NA
Gene::8447	822	823
Gene::8448	822	823
Gene::8449	1508	1518
Gene::8449	1516	1518
Gene::8449	500	3332
Gene::8449	1510	1518
Gene::84498	1691	1690
Gene::84498	3424	NA
Gene::845	692	NA
Gene::8450	1032	NA
Gene::84501	NA	NA
Gene::84502	1601	NA
Gene::84503	28	26
Gene::84503	3480	NA
Gene::84504	519	517
Gene::8451	1032	NA
Gene::8451	1691	1690
Gene::84513	NA	NA
Gene::84514	NA	NA
Gene::84515	1085	1166
Gene::84516	943	NA
Gene::84517	1436	NA
Gene::84518	3597	NA
Gene::84519	1492	NA
Gene::8452	1032	NA
Gene::84520	NA	NA
Gene::84522	NA	NA
Gene::84524	73	26
Gene::84525	521	516
Gene::84527	28	26
Gene::84527	3480	NA
Gene::84528	521	516
Gene::84529	NA	NA
Gene::8453	1032	NA
Gene::8453	1691	1690
Gene::84530	NA	NA
Gene::84532	40	NA
Gene::84539	235	220
Gene::8454	1032	NA
Gene::8454	2126	1171
Gene::84541	861	NA
Gene::84542	NA	NA
Gene::84545	1994	646
Gene::84545	646	1054
Gene::84547	1404	NA
Gene::84547	3470	1415
Gene::84548	NA	NA
Gene::84549	725	NA
Gene::8455	1298	NA
Gene::84552	1220	NA
Gene::84553	NA	NA
Gene::84557	1022	NA
Gene::8456	508	NA
Gene::84560	638	NA
Gene::84561	2152	752
Gene::84561	1691	1690
Gene::84569	1174	1172
Gene::84570	2250	2251
Gene::84572	1233	NA
Gene::8458	1190	NA
Gene::8458	135	26
Gene::8458	1691	1690
Gene::8459	763	821
Gene::8459	1691	1690
Gene::846	279	275
Gene::8460	763	821
Gene::84612	1220	NA
Gene::84614	861	NA
Gene::84614	28	26
Gene::84616	619	NA
Gene::84617	3661	3565
Gene::84617	3661	778
Gene::84618	1042	1076
Gene::84619	579	NA
Gene::84619	73	26
Gene::8462	28	26
Gene::8462	624	NA
Gene::84620	438	424
Gene::84622	28	26
Gene::84623	592	589
Gene::84623	593	589
Gene::84623	1691	1690
Gene::84624	555	NA
Gene::84626	NA	NA
Gene::84627	28	26
Gene::84628	661	NA
Gene::84629	NA	NA
Gene::8463	1183	NA
Gene::84630	1492	NA
Gene::84630	3779	3778
Gene::84631	1828	NA
Gene::84632	682	NA
Gene::84634	220	140
Gene::84636	262	140
Gene::84639	601	3612
Gene::8464	1059	NA
Gene::8464	1691	1690
Gene::84640	366	996
Gene::84641	NA	NA
Gene::84643	622	NA
Gene::84645	NA	NA
Gene::84647	467	NA
Gene::84648	627	1353
Gene::84648	627	1354
Gene::84649	1235	NA
Gene::84650	NA	NA
Gene::84651	740	NA
Gene::84654	694	NA
Gene::84656	1147	NA
Gene::84658	915	790
Gene::84659	723	1687
Gene::84660	NA	NA
Gene::84661	1558	NA
Gene::84662	28	26
Gene::84665	593	589
Gene::84666	NA	NA
Gene::84667	420	NA
Gene::84668	NA	NA
Gene::84669	366	996
Gene::84669	863	NA
Gene::8467	532	NA
Gene::8467	1190	NA
Gene::8467	1633	3336
Gene::8467	1787	3336
Gene::8467	3337	3336
Gene::8467	3338	3336
Gene::8467	3339	3336
Gene::8467	3340	3336
Gene::84671	28	26
Gene::84671	3480	NA
Gene::84674	959	NA
Gene::84675	58	26
Gene::84675	59	NA
Gene::84676	59	NA
Gene::84676	58	26
Gene::84678	88	26
Gene::84678	485	1368
Gene::84678	485	484
Gene::84678	136	26
Gene::84678	1691	1690
Gene::84678	558	557
Gene::84679	2162	752
Gene::8468	910	921
Gene::84680	NA	NA
Gene::84681	1811	NA
Gene::84684	28	26
Gene::84684	1259	NA
Gene::84687	694	NA
Gene::84687	1220	NA
Gene::84688	NA	NA
Gene::84689	958	NA
Gene::84690	NA	NA
Gene::84691	NA	NA
Gene::84692	NA	NA
Gene::84693	2111	NA
Gene::84694	314	292
Gene::84694	314	1471
Gene::84695	1404	NA
Gene::84696	4	NA
Gene::84698	863	NA
Gene::84699	1970	506
Gene::847	3578	NA
Gene::8470	28	26
Gene::84700	1107	656
Gene::84701	643	639
Gene::84705	NA	NA
Gene::84706	3520	3517
Gene::84707	1217	NA
Gene::84708	58	26
Gene::84708	1220	NA
Gene::84709	NA	NA
Gene::8471	NA	NA
Gene::84717	NA	NA
Gene::84720	680	NA
Gene::84722	NA	NA
Gene::84725	682	NA
Gene::84725	3687	NA
Gene::84726	1835	1838
Gene::84727	2312	NA
Gene::8473	446	424
Gene::8473	1482	NA
Gene::8473	769	NA
Gene::84733	976	NA
Gene::84734	NA	NA
Gene::84735	1443	NA
Gene::84747	1691	1690
Gene::84749	366	996
Gene::84750	NA	NA
Gene::84752	426	424
Gene::84759	61	NA
Gene::84759	58	26
Gene::8476	3490	3489
Gene::84765	28	26
Gene::84765	3480	NA
Gene::84766	863	NA
Gene::84766	388	358
Gene::84767	58	26
Gene::84767	59	NA
Gene::84769	NA	NA
Gene::8477	262	140
Gene::84775	28	26
Gene::84775	3480	NA
Gene::84779	1134	1132
Gene::84779	660	NA
Gene::84787	NA	NA
Gene::8479	NA	NA
Gene::84790	3660	778
Gene::84792	NA	NA
Gene::84795	1691	1690
Gene::84798	NA	NA
Gene::8480	1051	NA
Gene::8480	362	NA
Gene::84803	NA	NA
Gene::84804	NA	NA
Gene::84807	403	NA
Gene::84808	NA	NA
Gene::8481	NA	NA
Gene::84811	1498	NA
Gene::84811	1516	1518
Gene::84812	467	NA
Gene::84812	832	823
Gene::84812	863	NA
Gene::84814	NA	NA
Gene::84816	645	NA
Gene::84817	1883	NA
Gene::84818	602	NA
Gene::8482	736	NA
Gene::8482	471	NA
Gene::8482	594	589
Gene::8482	1691	1690
Gene::8482	454	NA
Gene::84823	612	607
Gene::84823	1691	1690
Gene::84824	2120	NA
Gene::84824	594	589
Gene::84826	NA	NA
Gene::8483	594	589
Gene::84830	NA	NA
Gene::84833	NA	NA
Gene::84836	4	NA
Gene::84838	28	26
Gene::84838	42	1411
Gene::84838	3480	NA
Gene::84839	521	516
Gene::8484	226	220
Gene::84842	2111	NA
Gene::84844	88	26
Gene::84844	1517	1501
Gene::84844	1517	1521
Gene::84851	58	26
Gene::84851	59	NA
Gene::84858	28	26
Gene::84859	2324	NA
Gene::84861	861	NA
Gene::84861	617	NA
Gene::84864	NA	NA
Gene::84865	NA	NA
Gene::84866	592	589
Gene::84867	812	705
Gene::84868	590	589
Gene::84869	743	NA
Gene::8487	1131	1500
Gene::84870	1898	542
Gene::84871	1321	NA
Gene::84872	73	26
Gene::84873	917	790
Gene::84874	28	26
Gene::84874	3480	NA
Gene::84875	684	NA
Gene::84876	668	292
Gene::84878	861	NA
Gene::84878	28	26
Gene::84879	2208	752
Gene::84881	727	NA
Gene::84881	1665	NA
Gene::84883	2258	NA
Gene::84885	76	26
Gene::84886	NA	NA
Gene::84888	3619	2099
Gene::84889	2160	752
Gene::84890	NA	NA
Gene::84891	28	26
Gene::84891	42	1411
Gene::84892	446	424
Gene::84893	NA	NA
Gene::84894	593	589
Gene::84895	NA	NA
Gene::84896	413	412
Gene::84897	NA	NA
Gene::84898	NA	NA
Gene::84899	769	NA
Gene::84899	1918	NA
Gene::8490	720	NA
Gene::84900	58	26
Gene::84901	1691	1690
Gene::84902	NA	NA
Gene::84904	722	1958
Gene::84905	28	26
Gene::84908	NA	NA
Gene::84909	NA	NA
Gene::8491	3776	655
Gene::84910	310	2054
Gene::84911	28	26
Gene::84911	3480	NA
Gene::84912	2186	752
Gene::84913	420	NA
Gene::84914	28	26
Gene::84914	3480	NA
Gene::84915	NA	NA
Gene::84916	NA	NA
Gene::84918	634	NA
Gene::84919	694	NA
Gene::8492	1404	NA
Gene::8492	738	NA
Gene::8492	3654	NA
Gene::84920	448	424
Gene::84922	28	26
Gene::84923	NA	NA
Gene::84924	28	26
Gene::84924	3480	NA
Gene::84925	NA	NA
Gene::84926	NA	NA
Gene::84928	NA	NA
Gene::84929	554	NA
Gene::8493	701	814
Gene::84930	3486	1625
Gene::84932	388	358
Gene::84933	NA	NA
Gene::84934	NA	NA
Gene::84935	NA	NA
Gene::84936	81	26
Gene::84937	58	26
Gene::84938	1022	NA
Gene::84939	NA	NA
Gene::84940	495	NA
Gene::84940	362	NA
Gene::84941	741	NA
Gene::84942	362	NA
Gene::84944	NA	NA
Gene::84945	4	NA
Gene::84946	1484	1729
Gene::84947	1492	NA
Gene::84948	533	1415
Gene::8495	760	NA
Gene::8495	3460	NA
Gene::84950	1507	1518
Gene::84951	741	NA
Gene::84952	NA	NA
Gene::84953	NA	NA
Gene::84954	999	996
Gene::84955	1285	NA
Gene::84957	1406	NA
Gene::84957	782	NA
Gene::84958	822	823
Gene::84959	703	1076
Gene::8496	760	NA
Gene::8496	3460	NA
Gene::84960	NA	NA
Gene::84961	558	557
Gene::84962	1403	1218
Gene::84964	401	NA
Gene::84966	590	589
Gene::84967	1505	1506
Gene::84968	671	1411
Gene::84969	2151	NA
Gene::8497	760	NA
Gene::8497	3460	NA
Gene::84970	NA	NA
Gene::84971	1022	NA
Gene::84971	1691	1690
Gene::84975	NA	NA
Gene::84976	2217	NA
Gene::84978	1293	NA
Gene::8498	NA	NA
Gene::84984	NA	NA
Gene::84985	NA	NA
Gene::84986	721	NA
Gene::84987	645	NA
Gene::84988	1180	NA
Gene::84988	694	NA
Gene::84988	403	NA
Gene::8499	760	NA
Gene::8499	3460	NA
Gene::84991	725	NA
Gene::84991	579	NA
Gene::84991	1504	1518
Gene::84992	2223	NA
Gene::84992	680	NA
Gene::84993	NA	NA
Gene::8500	760	NA
Gene::8500	1691	1690
Gene::8500	3460	NA
Gene::85002	NA	NA
Gene::85004	389	358
Gene::85007	NA	NA
Gene::8501	2193	752
Gene::85012	1216	NA
Gene::85013	NA	NA
Gene::85014	NA	NA
Gene::85015	366	996
Gene::85016	NA	NA
Gene::85019	NA	NA
Gene::8502	409	1492
Gene::8502	1539	1544
Gene::85021	863	NA
Gene::85025	NA	NA
Gene::85027	NA	NA
Gene::8503	741	NA
Gene::8504	957	NA
Gene::8505	NA	NA
Gene::8506	1969	1582
Gene::8507	861	NA
Gene::8507	617	NA
Gene::8508	NA	NA
Gene::8509	763	821
Gene::8510	891	901
Gene::8510	594	589
Gene::8513	464	NA
Gene::8514	858	NA
Gene::8514	399	NA
Gene::8515	1160	597
Gene::8516	1160	597
Gene::8517	1817	NA
Gene::8517	3379	66
Gene::8518	NA	NA
Gene::8519	1600	NA
Gene::8519	1598	NA
Gene::8519	471	NA
Gene::8520	486	484
Gene::8521	NA	NA
Gene::8522	1288	1292
Gene::85235	NA	NA
Gene::85236	NA	NA
Gene::8525	1178	NA
Gene::8525	403	NA
Gene::8525	1691	1690
Gene::8526	1178	NA
Gene::8527	1178	NA
Gene::8527	760	NA
Gene::8527	682	NA
Gene::8528	2258	NA
Gene::85280	619	NA
Gene::85285	619	NA
Gene::85289	619	NA
Gene::8529	1003	862
Gene::85290	619	NA
Gene::85291	619	NA
Gene::85293	619	NA
Gene::85294	619	NA
Gene::8530	965	964
Gene::85300	1299	NA
Gene::85300	3691	NA
Gene::85301	1691	1690
Gene::85301	2247	490
Gene::85302	NA	NA
Gene::8531	106	NA
Gene::85313	725	NA
Gene::85313	909	921
Gene::85315	930	NA
Gene::85316	1848	NA
Gene::85317	1848	NA
Gene::85318	1848	NA
Gene::85319	1848	NA
Gene::8532	1321	NA
Gene::85320	807	417
Gene::85329	629	NA
Gene::8533	932	NA
Gene::8534	763	821
Gene::8535	976	NA
Gene::85352	NA	NA
Gene::85358	760	NA
Gene::85358	1220	NA
Gene::85358	403	NA
Gene::85359	NA	NA
Gene::8536	3541	1630
Gene::85360	NA	NA
Gene::85363	58	26
Gene::85363	59	NA
Gene::85364	74	26
Gene::85365	427	424
Gene::85366	1668	1630
Gene::85369	1371	NA
Gene::8537	1691	1690
Gene::85376	NA	NA
Gene::85377	1218	26
Gene::85377	1816	NA
Gene::85378	2224	NA
Gene::85379	NA	NA
Gene::8538	519	517
Gene::8539	1492	NA
Gene::85395	NA	NA
Gene::85397	720	NA
Gene::8540	2258	NA
Gene::85403	NA	NA
Gene::85406	584	582
Gene::85407	863	NA
Gene::85409	863	NA
Gene::8541	760	NA
Gene::8541	3460	NA
Gene::85413	2173	752
Gene::85414	2195	752
Gene::85415	1220	NA
Gene::85416	28	26
Gene::85416	3477	NA
Gene::85417	473	NA
Gene::8542	405	NA
Gene::8543	1218	26
Gene::85437	725	NA
Gene::85437	1521	1520
Gene::85437	74	26
Gene::85437	1691	1690
Gene::85438	NA	NA
Gene::85439	NA	NA
Gene::8544	NA	NA
Gene::85440	1536	823
Gene::85440	1536	1958
Gene::85441	1169	1166
Gene::85441	73	26
Gene::85442	NA	NA
Gene::85443	1369	NA
Gene::85443	3447	1630
Gene::85444	NA	NA
Gene::85445	1969	1582
Gene::85446	529	516
Gene::85446	28	26
Gene::85446	84	26
Gene::85449	NA	NA
Gene::8545	NA	NA
Gene::85450	NA	NA
Gene::85451	73	26
Gene::85452	1491	NA
Gene::85453	2302	2305
Gene::85455	2217	NA
Gene::85456	NA	NA
Gene::85457	NA	NA
Gene::85458	505	NA
Gene::85459	1835	1838
Gene::8546	1673	1670
Gene::8546	1493	1492
Gene::85460	28	26
Gene::85461	769	NA
Gene::85461	403	NA
Gene::85461	1691	1690
Gene::85462	2006	NA
Gene::85463	73	26
Gene::85464	898	711
Gene::85465	NA	NA
Gene::8547	554	NA
Gene::8547	1638	492
Gene::8547	3638	NA
Gene::85474	519	517
Gene::85476	3571	3565
Gene::85477	950	NA
Gene::85478	NA	NA
Gene::85479	584	582
Gene::8548	NA	NA
Gene::85480	NA	NA
Gene::85481	3449	1630
Gene::8549	262	140
Gene::8550	1156	652
Gene::8550	3552	1630
Gene::85508	28	26
Gene::85508	1259	NA
Gene::85509	NA	NA
Gene::8553	420	NA
Gene::8554	85	26
Gene::8555	900	711
Gene::8556	900	711
Gene::85569	1902	542
Gene::8557	NA	NA
Gene::8558	496	3421
Gene::8558	1516	1518
Gene::8558	1510	1518
Gene::8559	1510	1518
Gene::8560	553	NA
Gene::8562	NA	NA
Gene::8563	770	1348
Gene::8564	2258	NA
Gene::8565	NA	NA
Gene::8566	NA	NA
Gene::8567	504	NA
Gene::8568	1729	NA
Gene::8569	1156	652
Gene::8569	3551	1630
Gene::857	1942	NA
Gene::8570	1691	1690
Gene::8572	1220	NA
Gene::8572	1218	26
Gene::8573	904	NA
Gene::8573	1220	NA
Gene::8573	3542	1630
Gene::8574	399	NA
Gene::8575	1776	NA
Gene::8576	NA	NA
Gene::8577	NA	NA
Gene::8578	1253	NA
Gene::858	1942	NA
Gene::8581	1226	NA
Gene::85865	NA	NA
Gene::859	1942	NA
Gene::8590	153	141
Gene::86	1436	NA
Gene::86	595	3341
Gene::86	1605	2091
Gene::86	1604	2091
Gene::86	1606	2091
Gene::86	1329	3341
Gene::86	1634	3341
Gene::860	1880	NA
Gene::8600	781	3612
Gene::8600	471	NA
Gene::8601	720	NA
Gene::8602	1484	1729
Gene::8603	NA	NA
Gene::8604	863	NA
Gene::8604	2176	752
Gene::8605	467	NA
Gene::8607	2007	NA
Gene::8607	413	412
Gene::8607	1401	3635
Gene::8607	595	3341
Gene::8607	1329	3341
Gene::8607	1166	NA
Gene::8607	1634	3341
Gene::8608	743	NA
Gene::8609	28	26
Gene::8609	624	NA
Gene::8609	1691	1690
Gene::861	1880	NA
Gene::8611	NA	NA
Gene::8612	NA	NA
Gene::8613	NA	NA
Gene::8614	NA	NA
Gene::8615	1492	NA
Gene::8618	682	NA
Gene::862	87	26
Gene::8620	1902	542
Gene::8621	496	3421
Gene::8622	681	NA
Gene::8622	2127	NA
Gene::8623	715	714
Gene::8623	2063	1400
Gene::8623	3372	3350
Gene::8624	NA	NA
Gene::8625	403	NA
Gene::8626	1691	1690
Gene::8629	533	1415
Gene::863	87	26
Gene::863	396	NA
Gene::8630	743	NA
Gene::8631	1691	1690
Gene::8631	682	NA
Gene::8632	2031	536
Gene::8633	593	589
Gene::8633	2313	NA
Gene::8634	1691	1690
Gene::8635	NA	NA
Gene::8636	NA	NA
Gene::8637	NA	NA
Gene::8638	2093	NA
Gene::8639	NA	NA
Gene::864	1880	NA
Gene::864	1691	1690
Gene::8641	20	19
Gene::8642	24	16
Gene::8643	2214	752
Gene::8644	399	NA
Gene::8645	277	178
Gene::8645	277	183
Gene::8646	1661	NA
Gene::8647	806	417
Gene::8648	486	484
Gene::8648	420	NA
Gene::8648	2127	NA
Gene::8649	1040	NA
Gene::865	NA	NA
Gene::8650	NA	NA
Gene::8651	764	NA
Gene::8651	741	NA
Gene::8653	870	NA
Gene::8653	499	3332
Gene::8654	681	NA
Gene::8655	2028	538
Gene::8655	2031	536
Gene::8655	2032	536
Gene::8655	2029	538
Gene::8658	684	NA
Gene::8658	760	NA
Gene::8658	403	NA
Gene::8658	1691	1690
Gene::8659	398	NA
Gene::8659	1691	1690
Gene::866	739	NA
Gene::8660	682	NA
Gene::8661	1492	NA
Gene::8661	1121	NA
Gene::8661	1835	1838
Gene::86614	2293	NA
Gene::8662	1492	NA
Gene::8662	725	NA
Gene::8662	1121	NA
Gene::8663	1121	NA
Gene::8663	1691	1690
Gene::8664	1492	NA
Gene::8664	1121	NA
Gene::8665	999	996
Gene::8665	1121	NA
Gene::8666	725	NA
Gene::8666	1121	NA
Gene::8667	999	996
Gene::8667	1121	NA
Gene::8668	1121	NA
Gene::8668	362	NA
Gene::8669	1121	NA
Gene::867	58	26
Gene::8671	2157	752
Gene::8672	1691	1690
Gene::8672	2128	NA
Gene::8673	12	1124
Gene::8674	12	1124
Gene::8675	818	1124
Gene::8676	818	1124
Gene::8677	818	1124
Gene::8678	1022	NA
Gene::8678	1596	NA
Gene::8678	1691	1690
Gene::868	58	26
Gene::8681	NA	NA
Gene::8682	1019	NA
Gene::8683	737	NA
Gene::8683	725	NA
Gene::8685	1253	NA
Gene::8685	1404	NA
Gene::8687	608	1109
Gene::8688	608	1109
Gene::8689	608	1109
Gene::869	1641	NA
Gene::8690	533	1415
Gene::8692	1448	1650
Gene::8693	433	424
Gene::8694	1691	1690
Gene::8694	1036	NA
Gene::8697	402	NA
Gene::8697	769	NA
Gene::8698	206	201
Gene::87	1112	863
Gene::87	1112	3626
Gene::8701	2031	536
Gene::8702	425	424
Gene::8703	425	424
Gene::8704	425	424
Gene::8705	426	424
Gene::8706	426	424
Gene::8706	454	NA
Gene::8707	426	424
Gene::8708	426	424
Gene::871	739	NA
Gene::8710	739	NA
Gene::8711	1643	1458
Gene::8712	1846	NA
Gene::8714	807	417
Gene::8715	NA	NA
Gene::8717	NA	NA
Gene::87178	NA	NA
Gene::8718	782	NA
Gene::8720	973	NA
Gene::8721	1491	NA
Gene::8722	470	2109
Gene::8722	3607	NA
Gene::8723	754	NA
Gene::8723	1022	NA
Gene::8723	1290	1292
Gene::8724	754	NA
Gene::8725	1496	3635
Gene::8725	694	NA
Gene::8725	956	NA
Gene::8726	1347	NA
Gene::8726	1691	1690
Gene::8726	362	NA
Gene::8727	NA	NA
Gene::8728	47	901
Gene::8729	1945	NA
Gene::873	743	NA
Gene::8731	3364	2059
Gene::8731	3371	3350
Gene::8732	896	711
Gene::8733	1951	NA
Gene::8735	1098	656
Gene::8736	593	589
Gene::8736	658	555
Gene::8737	1340	NA
Gene::8737	3676	3672
Gene::8738	959	NA
Gene::8738	3431	NA
Gene::8739	1277	1057
Gene::874	743	NA
Gene::8740	781	3612
Gene::8740	471	NA
Gene::8741	781	3612
Gene::8741	471	NA
Gene::8742	781	3612
Gene::8743	781	3612
Gene::8743	471	NA
Gene::8744	781	3612
Gene::8745	47	901
Gene::8747	47	901
Gene::8748	47	901
Gene::8749	47	901
Gene::875	NA	NA
Gene::8751	47	901
Gene::8754	47	901
Gene::8756	47	901
Gene::8760	NA	NA
Gene::8761	725	NA
Gene::8761	1835	1838
Gene::8763	471	NA
Gene::8764	782	NA
Gene::8764	471	NA
Gene::8766	388	358
Gene::8767	959	NA
Gene::8767	3676	3672
Gene::8771	782	NA
Gene::8772	1019	NA
Gene::8772	1342	NA
Gene::8772	1340	NA
Gene::8773	1124	NA
Gene::8774	NA	NA
Gene::8775	NA	NA
Gene::8776	903	1146
Gene::8776	1079	1066
Gene::87769	NA	NA
Gene::8777	1223	NA
Gene::8777	1220	NA
Gene::8778	745	594
Gene::8778	745	1410
Gene::8778	471	NA
Gene::8778	590	589
Gene::8780	1729	NA
Gene::8780	3632	NA
Gene::8784	782	NA
Gene::8784	471	NA
Gene::8785	1602	NA
Gene::8786	2329	NA
Gene::8786	720	NA
Gene::8787	2329	NA
Gene::8787	720	NA
Gene::8788	NA	NA
Gene::8789	1075	1073
Gene::8790	NA	NA
Gene::8792	782	NA
Gene::8792	471	NA
Gene::8793	782	NA
Gene::8793	471	NA
Gene::8794	782	NA
Gene::8794	471	NA
Gene::8795	782	NA
Gene::8795	471	NA
Gene::8796	1218	26
Gene::8797	782	NA
Gene::8797	471	NA
Gene::8798	3521	3421
Gene::8799	957	NA
Gene::88	1112	863
Gene::88	1112	3626
Gene::8800	957	NA
Gene::8801	3751	NA
Gene::8802	3751	NA
Gene::8803	3751	NA
Gene::8803	3752	NA
Gene::8804	NA	NA
Gene::8805	88	26
Gene::8805	58	26
Gene::8805	59	NA
Gene::8805	1232	NA
Gene::8807	602	NA
Gene::8807	1296	NA
Gene::8807	471	NA
Gene::8807	594	589
Gene::8807	1691	1690
Gene::8808	602	NA
Gene::8808	1296	NA
Gene::8808	594	589
Gene::8809	602	NA
